path,category,size,lines,words,has_frontmatter,frontmatter_keys
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/backports.tarfile-1.2.0.dist-info/LICENSE,other,1023,17,162,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/backports.tarfile-1.2.0.dist-info/METADATA,other,2020,46,173,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/backports.tarfile-1.2.0.dist-info/RECORD,other,1056,12,12,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/backports.tarfile-1.2.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/backports.tarfile-1.2.0.dist-info/top_level.txt,other,10,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/backports.tarfile-1.2.0.dist-info/WHEEL,other,92,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/diagnose.py,other,379,21,40,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/py.typed,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_adapters.py,other,3797,136,340,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_collections.py,other,760,34,77,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_compat.py,other,1313,56,137,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_functools.py,other,3510,135,424,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_itertools.py,other,5351,171,598,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_meta.py,other,1765,71,242,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_text.py,other,2166,99,244,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/_typing.py,other,367,15,47,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__init__.py,other,37734,1191,3594,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/compat/py311.py,other,608,22,63,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/compat/py39.py,other,1187,42,132,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/compat/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/compat/__pycache__/py311.cpython-314.pyc,other,1312,31,56,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/compat/__pycache__/py39.cpython-314.pyc,other,2067,76,124,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/compat/__pycache__/__init__.cpython-314.pyc,other,258,2,2,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/diagnose.cpython-314.pyc,other,1276,25,47,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_adapters.cpython-314.pyc,other,6210,167,312,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_collections.cpython-314.pyc,other,2311,53,87,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_compat.cpython-314.pyc,other,2387,60,131,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_functools.cpython-314.pyc,other,4593,125,350,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_itertools.cpython-314.pyc,other,6622,182,519,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_meta.cpython-314.pyc,other,5593,116,198,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_text.cpython-314.pyc,other,3898,102,218,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/_typing.cpython-314.pyc,other,448,10,13,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata/__pycache__/__init__.cpython-314.pyc,other,64383,1439,3414,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/METADATA,other,4670,133,425,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/RECORD,other,1868,21,21,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/top_level.txt,other,19,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/WHEEL,other,91,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/importlib_metadata-8.7.1.dist-info/licenses/LICENSE,other,10278,73,1581,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/context/py.typed,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/context/__init__.py,other,9809,367,1024,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/context/__pycache__/__init__.cpython-314.pyc,other,15542,422,1005,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/functools/py.typed,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/functools/__init__.py,other,18599,722,2093,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/functools/__init__.pyi,other,3907,123,461,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/functools/__pycache__/__init__.cpython-314.pyc,other,24987,777,2048,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/layouts.py,other,643,25,43,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/Lorem ipsum.txt,other,1335,2,201,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/show-newlines.py,other,903,32,77,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/strip-prefix.py,other,412,21,31,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/to-dvorak.py,other,118,5,12,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/to-qwerty.py,other,118,5,12,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__init__.py,other,16762,647,1719,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__pycache__/layouts.cpython-314.pyc,other,1128,23,41,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__pycache__/show-newlines.cpython-314.pyc,other,1489,33,73,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__pycache__/strip-prefix.cpython-314.pyc,other,929,24,40,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__pycache__/to-dvorak.cpython-314.pyc,other,505,7,12,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__pycache__/to-qwerty.cpython-314.pyc,other,505,7,12,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco/text/__pycache__/__init__.cpython-314.pyc,other,26053,714,1626,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/LICENSE,other,1023,17,162,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/METADATA,other,3731,96,369,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/RECORD,other,1157,14,15,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/top_level.txt,other,7,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco.text-4.0.0.dist-info/WHEEL,other,91,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/METADATA,other,4270,82,409,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/RECORD,other,777,9,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/top_level.txt,other,7,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/WHEEL,other,91,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_context-6.1.0.dist-info/licenses/LICENSE,other,1076,18,169,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/METADATA,other,2960,69,237,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/RECORD,other,882,10,10,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/top_level.txt,other,7,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/WHEEL,other,91,5,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/jaraco_functools-4.4.0.dist-info/licenses/LICENSE,other,1076,18,169,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/more.py,other,163690,5303,20338,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/more.pyi,other,27119,949,3083,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/py.typed,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/recipes.py,other,41811,1471,5295,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/recipes.pyi,other,6226,205,737,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/__init__.py,other,149,6,23,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/__init__.pyi,other,43,2,8,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/__pycache__/more.cpython-314.pyc,other,189761,5858,17044,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/__pycache__/recipes.cpython-314.pyc,other,50944,1551,4351,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools/__pycache__/__init__.cpython-314.pyc,other,396,5,14,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools-10.8.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools-10.8.0.dist-info/METADATA,other,39413,283,1229,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools-10.8.0.dist-info/RECORD,other,1095,13,13,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools-10.8.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools-10.8.0.dist-info/WHEEL,other,82,4,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/more_itertools-10.8.0.dist-info/licenses/LICENSE,other,1053,19,167,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/markers.py,other,12771,388,1340,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/metadata.py,other,39360,978,4195,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/py.typed,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/pylock.py,other,22537,635,2189,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/requirements.py,other,2870,86,303,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/specifiers.py,other,40797,1068,4151,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/tags.py,other,22856,651,2549,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/utils.py,other,5040,158,537,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/version.py,other,23272,792,2537,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/_elffile.py,other,3211,108,329,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/_manylinux.py,other,9559,262,1073,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/_musllinux.py,other,2707,85,313,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/_parser.py,other,10518,365,820,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/_structures.py,other,1514,69,174,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/_tokenizer.py,other,5421,193,489,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__init__.py,other,494,15,69,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/licenses/_spdx.py,other,51122,799,3925,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/licenses/__init__.py,other,5819,147,580,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/licenses/__pycache__/_spdx.cpython-314.pyc,other,54767,3602,4705,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/licenses/__pycache__/__init__.cpython-314.pyc,other,4547,183,256,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/markers.cpython-314.pyc,other,15922,472,771,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/metadata.cpython-314.pyc,other,37063,1094,2122,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/pylock.cpython-314.pyc,other,35025,892,1519,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/requirements.cpython-314.pyc,other,5603,174,275,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/specifiers.cpython-314.pyc,other,47264,1252,2799,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/tags.cpython-314.pyc,other,30243,985,1758,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/utils.cpython-314.pyc,other,7295,247,412,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/version.cpython-314.pyc,other,34281,1145,1772,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_elffile.cpython-314.pyc,other,5670,188,297,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_manylinux.cpython-314.pyc,other,12107,384,648,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_musllinux.cpython-314.pyc,other,5202,168,330,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_parser.cpython-314.pyc,other,17969,493,892,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_structures.cpython-314.pyc,other,5640,128,161,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/_tokenizer.cpython-314.pyc,other,10052,322,542,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging/__pycache__/__init__.cpython-314.pyc,other,607,21,37,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/METADATA,other,3309,107,378,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/RECORD,other,2113,26,26,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/WHEEL,other,82,4,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/licenses/LICENSE,other,197,3,31,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/licenses/LICENSE.APACHE,other,10174,177,1413,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/packaging-26.0.dist-info/licenses/LICENSE.BSD,other,1344,23,195,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/android.py,other,9013,249,819,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/api.py,other,9281,299,941,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/macos.py,other,6322,146,530,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/py.typed,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/unix.py,other,10458,272,934,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/version.py,other,704,34,81,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/windows.py,other,10125,272,855,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__init__.py,other,22284,631,2006,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__main__.py,other,1493,55,150,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/android.cpython-314.pyc,other,13644,300,590,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/api.cpython-314.pyc,other,18940,426,814,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/macos.cpython-314.pyc,other,11400,171,471,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/unix.cpython-314.pyc,other,18260,361,824,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/version.cpython-314.pyc,other,1384,50,73,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/windows.cpython-314.pyc,other,16922,365,705,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/__init__.cpython-314.pyc,other,22986,522,1172,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs/__pycache__/__main__.cpython-314.pyc,other,2121,75,134,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs-4.4.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs-4.4.0.dist-info/METADATA,other,12831,350,1050,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs-4.4.0.dist-info/RECORD,other,1218,15,15,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs-4.4.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs-4.4.0.dist-info/WHEEL,other,87,4,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/platformdirs-4.4.0.dist-info/licenses/LICENSE,other,1089,21,170,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/py.typed,other,26,1,6,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/_parser.py,other,25958,782,2933,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/_re.py,other,3396,119,366,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/_types.py,other,254,10,36,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/__init__.py,other,314,8,42,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/__pycache__/_parser.cpython-314.pyc,other,36081,1124,1732,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/__pycache__/_re.cpython-314.pyc,other,5004,154,253,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/__pycache__/_types.cpython-314.pyc,other,432,8,11,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli/__pycache__/__init__.cpython-314.pyc,other,388,7,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli-2.4.0.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli-2.4.0.dist-info/METADATA,other,10567,270,1103,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli-2.4.0.dist-info/RECORD,other,822,11,11,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli-2.4.0.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli-2.4.0.dist-info/WHEEL,other,82,4,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/tomli-2.4.0.dist-info/licenses/LICENSE,other,1072,21,169,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/bdist_wheel.py,other,1102,26,153,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/macosx_libfile.py,other,16712,486,1822,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/metadata.py,other,757,17,91,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/wheelfile.py,other,8720,241,758,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_bdist_wheel.py,other,21729,616,1942,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_metadata.py,other,6188,184,615,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_setuptools_logging.py,other,781,26,75,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__init__.py,other,59,3,7,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__main__.py,other,512,25,63,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/convert.py,other,12743,337,986,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/pack.py,other,3078,84,315,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/tags.py,other,4775,140,448,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/unpack.py,other,1016,30,116,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/__init__.py,other,4432,153,401,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/__pycache__/convert.cpython-314.pyc,other,18438,563,990,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/__pycache__/pack.cpython-314.pyc,other,4985,157,309,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/__pycache__/tags.cpython-314.pyc,other,7302,296,477,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/__pycache__/unpack.cpython-314.pyc,other,1719,45,102,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/_commands/__pycache__/__init__.cpython-314.pyc,other,8074,255,523,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/bdist_wheel.cpython-314.pyc,other,845,19,68,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/macosx_libfile.cpython-314.pyc,other,18165,585,1131,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/metadata.cpython-314.pyc,other,900,15,67,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/wheelfile.cpython-314.pyc,other,13947,450,695,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/_bdist_wheel.cpython-314.pyc,other,29774,959,1549,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/_metadata.cpython-314.pyc,other,10392,292,608,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/_setuptools_logging.cpython-314.pyc,other,1726,47,84,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/__init__.cpython-314.pyc,other,317,7,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel/__pycache__/__main__.cpython-314.pyc,other,1187,29,50,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/entry_points.txt,other,110,6,4,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/INSTALLER,other,2,1,1,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/METADATA,other,2410,69,289,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/RECORD,other,1734,22,22,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/REQUESTED,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/WHEEL,other,82,4,9,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/wheel-0.46.3.dist-info/licenses/LICENSE.txt,other,1107,21,172,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/glob.py,other,3382,116,322,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/_functools.py,other,575,20,62,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/__init__.py,other,11976,456,1144,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/overlay.py,other,783,37,83,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/py310.py,other,256,13,30,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/py313.py,other,654,34,65,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/__init__.py,other,0,0,0,False,
finished-manuscript/.venv/Lib/site-packages/setuptools/_vendor/zipp/compat/__pycache__/overlay.cpython-314.pyc,other,1598,51,92,False,
